title,reviews
1461 3홀 모노 블랙 14345001,처음사보는 구두인데 생각보다 무겁지만 불편하거나 그러진않고 예뻐요 착화감도 괜찮고
1461 3홀 모노 블랙 14345001,너무 예쁘지만… 좀 오래 걷고 발꿈치를 잃을뻔 했어요
1461 3홀 모노 블랙 14345001,생각보다 발이 안 불편해서 좋았어요 금방 길들여져요!
1461 3홀 모노 블랙 14345001,닥마 신발을 살 줄은 몰랐는데 행사맞이 처음 사봤어요
1461 3홀 모노 블랙 14345001,신발 핏은 정말 예쁜데 뒤꿈치를 내어줘야 합니다..뒤꿈치 아직도 한 번 신으면 엄청 까져요ㅠㅠ
1461 3홀 모노 블랙 14345001,"사이즈는 큰 편이며,
소재는 스크래치에 약한 가죽 소재입니다.
빈티지한 무드로 대부분 잘 어울립니다."
1461 3홀 모노 블랙 14345001,더비 슈즈의 정석입니다. 광택이 과하지 않고 쉐입도 매끈하게 잘 빠졌습니다. 처음엔 빡빡하지만 금새 질이 집합니다. 슬랙스는 물론 캐주얼한 옷에도 무난하게 어울립니다.
1461 3홀 모노 블랙 14345001,평소 275 신는데 280 주문하니까 딱 맞네요 참고하세요
1461 3홀 모노 블랙 14345001,"확실히 딱딱한 느낌이긴 해요! 사이즈 265, 270 신으시는 분들은 270이 맞는 건 같아요!!"
1461 3홀 모노 블랙 14345001,"너무 예쁩니다
235 칼발 인간에게는 약간 크긴 했어요"
1461 3홀 모노 블랙 14345001,"처음이라 좀 딱딱하지만
신다보면 적응될것같아요
모던하니 좋습니다"
1461 3홀 모노 블랙 14345001,진짜 딱딱해서 길드리는데 고생좀 할거 같아요. 그래도 이뻐서 맘에 듭니다.
1461 3홀 모노 블랙 14345001,만족감이 높아요 믿고사는닥마.. 잘샀다는생각밖에안드네요! 추천합니다
1461 3홀 모노 블랙 14345001,전부터 너무사고싶었는데 너무 만족합니다 감사해요
1461 3홀 모노 블랙 14345001,"닥마 3홀 모양은 너무 이쁩니다. 다만 길들이기까가 많이 힘들거 같긴하네요.
하지만 그만한 가치가 있습니다."
1461 3홀 모노 블랙 14345001,디자인은 괜찮은데 신발이 많이 무겁고 딱딱하네요..나쁘진 않아요
1461 3홀 모노 블랙 14345001,"기존에 260, 265 신는데 반업해서 신으니깐 편해요!
색깔도 마음에 들고 좋습니다"
